Doel-soort;LfMD;nrMD;MD;Code;"Jaar/
fase";Domein;Subdomein;Cluster;Leerplandoel;Voorbeelden;Extra toelichting;Diagonale coherentie met andere disciplines
G;K-;1.1.2;K-1.1.2;1.2.GJK.1;JK.;Lezen;Vlot en vloeiend lezen;Geluiden;De leerlingen kunnen geluiden waarnemen.;Tijdens een kort moment buiten luisteren de kleuters naar geluiden uit de natuur, zoals vogels of de wind en wijzen of benoemen wat ze horen.;;
G;K-;1.1.2;K-1.1.2;1.2.GJK.2;JK.;Lezen;Vlot en vloeiend lezen;Geluiden;De leerlingen kunnen reageren op geluiden.;In een spel maakt de leraar een geluid, zoals klappen, en de leerlingen reageren door te stoppen met bewegen of het geluid na te doen.;;
G;K-;1.1.1;K-1.1.1;1.2.GJK.3;JK.;Lezen;Vlot en vloeiend lezen;Rijmen en klankgroepen;De leerlingen kunnen rijm en ritme waarnemen via versjes en liedjes (fonologisch bewustzijn).;;Fonologisch bewustzijn is het vermogen om alle soorten klankeenheden in gesproken woorden te herkennen (klankgroepen, rijm, en losse klanken).;
G;K-;1.1.4;K-1.1.4;1.2.GJK.4;JK.;Lezen;Vlot en vloeiend lezen;Klanken en letters;De leerlingen kunnen verschillende letters waarnemen in betekenisvolle situaties.;;;
G;K-;1.1.2;K-1.1.2;1.2.GK2.1;K2.;Lezen;Vlot en vloeiend lezen;Geluiden;De leerlingen kunnen geluiden herkennen.;Geluiden van een triangel, een handtrom, een dierengeluid…;;
G;K-;1.1.2;K-1.1.2;1.2.GK2.2;K2.;Lezen;Vlot en vloeiend lezen;Geluiden;De leerlingen kunnen 2 à 3 geluiden in de juiste volgorde onthouden en aanduiden met behulp van een visuele voorstelling.;De leerlingen horen eerst het geluid van een hond en daarna het geluid van een koe en duiden nadien in de juiste volgorde aan welke dieren ze hoorden aan de hand van afbeeldingen.;;
G;K-;1.1.1;K-1.1.1;1.2.GK2.3;K2.;Lezen;Vlot en vloeiend lezen;Rijmen en klankgroepen;De leerlingen kunnen rijmwoorden in paren herkennen (fonologisch bewustzijn).;"
In een taalspel binnen het thema laat de leraar de woorden doos en roos horen en herkennen de kleuters dat deze rijmen, terwijl doos en kist niet rijmen.";"Fonologisch bewustzijn is het vermogen om alle soorten klankeenheden in gesproken woorden te herkennen (klankgroepen, rijm, en losse klanken). 
";
G;K-;1.1.1;K-1.1.1;1.2.GK2.4;K2.;Lezen;Vlot en vloeiend lezen;Rijmen en klankgroepen;De leerlingen kunnen betekenisvolle woorden die binnen het thema aan bod komen in klankgroepen verdelen (fonologisch bewustzijn).;"
In een taalspel rond het thema wonen gebruikt de leraar het woord ‘verdieping’ en verdelen de leerlingen het samen in klankgroepen /ver/-/die/-/ping/ door bij elke klankgroep te springen.";"Fonologisch bewustzijn is het vermogen om alle soorten klankeenheden in gesproken woorden te herkennen (klankgroepen, rijm, en losse klanken). 
";
G;K-;1.1.2;K-1.1.2;1.2.GK2.5;K2.;Lezen;Vlot en vloeiend lezen;Klanken en letters;De leerlingen kunnen een klank nazeggen.;Vanuit een betekenisvolle context binnen het thema doet de leraar de wind na en zegt de klank /f/ voor, waarna de leerlingen de wind nadoen door de klank /f/ te herhalen.;;
G;K-;1.1.2;K-1.1.2;1.2.GK2.6;K2.;Lezen;Vlot en vloeiend lezen;Klanken en letters;De leerlingen kunnen een losse klank tussen andere klanken herkennen (auditieve discriminatie – voorbereiding klanktekenkoppeling).;Wanneer je /oo/ hoort, dan sta je recht. De leraar zegt: /m/, /t/, /oo/, /s/, /aa/, /oo/.;;
G;K-;1.1.3;K-1.1.3;1.2.GK2.7;K2.;Lezen;Vlot en vloeiend lezen;Klanken en letters;De leerlingen kunnen een klank in mk-, km- en mkm-woorden herkennen (fonemisch bewustzijn).;"
Een mk-woord is een woord dat bestaat uit een medeklinker en een klinker: mee. Een km-woord is een woord dat bestaat uit een klinker en een medeklinker: op. Een mkm-woord is een woord dat bestaat uit een medeklinker, een klinker en een medeklinker: deur. 
Hoor je /s/ in ‘mee’, ‘os’, ‘saus’?";"Fonemisch bewustzijn is het inzicht dat gesproken woorden zijn opgebouwd uit losse klanken (fonemen). In combinatie met letterkennis geeft het inzicht in de structuur van woorden. 
";
G;K-;1.1.4;K-1.1.4;1.2.GK2.8;K2.;Lezen;Vlot en vloeiend lezen;Klanken en letters;De leerlingen kunnen letters van andere tekens onderscheiden.;‘m’ is een letter, € is geen letter, 5 is geen letter wel een cijfer;;
G;K-;1.1.4;K-1.1.4;1.2.GK2.9;K2.;Lezen;Vlot en vloeiend lezen;Klanken en letters;De leerlingen kunnen een letter tussen andere letters of in woorden herkennen.;De letter ‘n’ herkennen tussen andere letters en de ‘n’ herkennen in de woorden ‘neus’, ‘nee’, ‘in’.;;
G;K-;1.1.4;K-1.1.4;1.2.GK2.10;K2.;Lezen;Vlot en vloeiend lezen;Klanken en letters;De leerlingen kunnen dezelfde letter herkennen wanneer die in verschillende vormen of lettertypes wordt aangeboden.;Op een poster dezelfde letter met dezelfde klank als op een letterkaartje herkennen, ook al ziet die er anders uit (gedrukt, geschreven, leesletter).;;
G;K-;1.1.4;K-1.1.4;1.2.GK2.11;K2.;Lezen;Vlot en vloeiend lezen;Klanken en letters;De leerlingen kunnen een variatie aan letters herkennen (korte, lange, tweetekenklinkers en medeklinkers) door de bijhorende klank uit te spreken (klanktekenkoppeling).;Binnen het thema natuur gaat verkennen we verschillende soorten wind zoals het briesje. In een betekenisvolle context wordt de klank /f/ gekoppeld aan het geluid van de wind (fff). De leerlingen koppelen deze klank aan de letter ‘f’. Ze kunnen de letter herkennen en de klank /f/ correct uitspreken.;;
G;K-;1.1.1;K-1.1.1;1.2.GK3.1;K3.;Lezen;Vlot en vloeiend lezen;Rijmen en klankgroepen;De leerlingen kunnen rijm herkennen en rijmwoorden bedenken (fonologisch bewustzijn).;;Fonologisch bewustzijn is het vermogen om alle soorten klankeenheden in gesproken woorden te herkennen (klankgroepen, rijm, en losse klanken).;
G;K-;1.1.1;K-1.1.1;1.2.GK3.2;K3.;Lezen;Vlot en vloeiend lezen;Rijmen en klankgroepen;De leerlingen kunnen betekenisvolle woorden die binnen het thema aan bod komen in klankgroepen verdelen (fonologisch bewustzijn).;"
Binnen het thema wonen komt magnetisme aan bod. De leraar toont twee magneten en gebruikt de woorden aantrekken en afstoten, waarna de leerlingen de woorden samen in klankgroepen verdelen (aan/-/trek/-/ken en af/-/stoot/-/ten) door bij elke klankgroep te springen.";"Fonologisch bewustzijn is het vermogen om alle soorten klankeenheden in gesproken woorden te herkennen (klankgroepen, rijm, en losse klanken). 
";
G;K-;1.1.2;K-1.1.2;1.2.GK3.3;K3.;Lezen;Vlot en vloeiend lezen;Klanken en letters;De leerlingen kunnen een bepaalde klank in gesproken woorden herkennen op verschillende posities (fonemisch bewustzijn).;"
Waar hoor je de klank /p/ in ‘soep’? Vooraan, in het midden of achteraan?";"Fonemisch bewustzijn is het inzicht dat gesproken woorden zijn opgebouwd uit losse individuele klanken (fonemen) en dat deze klanken gekoppeld kunnen worden aan geschreven letters. 
";
G;K-;1.1.4;K-1.1.4;1.2.GK3.4;K3.;Lezen;Vlot en vloeiend lezen;Klanken en letters;De leerlingen kunnen dezelfde letter herkennen wanneer die in verschillende vormen of lettertypes wordt aangeboden.;Op een poster dezelfde letter met dezelfde klank als op een letterkaartje herkennen, ook al ziet die er anders uit (gedrukt, geschreven, leesletter).;;
G;K-;1.1.4;K-1.1.4;1.2.GK3.5;K3.;Lezen;Vlot en vloeiend lezen;Klanken en letters;De leerlingen kunnen minimum 15 letters (korte, lange, tweetekenklinkers en medeklinkers) herkennen door de bijbehorende klank uit te spreken (klanktekenkoppeling).;Binnen het thema natuur gaat het over uilen in het bos. Vanuit een betekenisvolle context wordt de klank /oe/ gekoppeld aan het roepgeluid van een uil (oe). De leerlingen koppelen deze klank aan de letter ‘oe’. Ze kunnen de letter ‘oe’ herkennen en de klank /oe/ correct uitspreken.;;
G;K-;1.1.3;K-1.1.3;1.2.GK3.6;K3.;Lezen;Vlot en vloeiend lezen;Klanken en letters;De leerlingen kunnen variaties aan klanken in mk-, km- en mkm-woorden onderscheiden (fonemisch bewustzijn).;"
Een mk-woord is een woord dat bestaat uit een medeklinker en een klinker: mee. Een km-woord is een woord dat bestaat uit een klinker en een medeklinker: op. Een mkm-woord is een woord dat bestaat uit een medeklinker, een klinker en een medeklinker: deur.";"Fonemisch bewustzijn is het inzicht dat gesproken woorden zijn opgebouwd uit losse klanken (fonemen). In combinatie met letterkennis geeft het inzicht in de structuur van woorden. 
";
G;K-;1.1.4;K-1.1.4;1.2.GK3.7;K3.;Lezen;Vlot en vloeiend lezen;Klanken en letters;De leerlingen kunnen verschillen en gelijkenissen tussen letters onderling en tussen geschreven en gedrukte letters ontdekken.;De leerlingen vergelijken een handgeschreven a met een gedrukte a en met een gedrukte A. Ze bespreken welke delen hetzelfde zijn (zoals de basisvorm) en welke verschillen (zoals de vorm van het boogje) en ontdekken zo dat letters er anders kunnen uitzien maar toch dezelfde klank en betekenis hebben.;;
MD;K-;1.1.1;K-1.1.1;1.2.MD;;Lezen;Vlot en vloeiend lezen;;De leerlingen kunnen rijm herkennen, rijmwoorden bedenken en woorden in klankgroepen verdelen (fonologisch bewustzijn).;;;
MD;K-;1.1.2;K-1.1.2;1.2.MD;;Lezen;Vlot en vloeiend lezen;;De leerlingen kunnen  een bepaalde klank in gesproken woorden op verschillende posities herkennen (fonemisch bewustzijn).;;;
MD;K-;1.1.3;K-1.1.3;1.2.MD;;Lezen;Vlot en vloeiend lezen;;De leerlingen kunnen  een variatie aan klanken in mk-, km- en mkm-woorden onderscheiden (fonemisch bewustzijn).;;;
MD;K-;1.1.4;K-1.1.4;1.2.MD;;Lezen;Vlot en vloeiend lezen;;De leerlingen kunnen  minimum 15 letters (korte, lange, tweetekenklinkers en medeklinkers) herkennen door de bijbehorende klank uit te spreken (klanktekenkoppeling).;;;
G;K-;1.1.1;K-1.1.1;1.2.GL1.1;L1.;Lezen;Vlot en vloeiend lezen;Rijmen en klankgroepen;De leerlingen kunnen woorden in klankgroepen verdelen in functie van leren lezen en leren schrijven.;;;
G;K-;1.1.3;K-1.1.3;1.2.GL1.2;L1.;Lezen;Vlot en vloeiend lezen;Klanken en letters;De leerlingen kunnen variaties aan klanken in mk-, km- en mkm-woorden onderscheiden (fonemisch bewustzijn).;Een mk-woord is een woord dat bestaat uit een medeklinker en een klinker: mee. Een km-woord is een woord dat bestaat uit een klinker en een medeklinker: op. Een mkm-woord is een woord dat bestaat uit een medeklinker, een klinker en een medeklinker: deur.;"Fonemisch bewustzijn is het inzicht dat gesproken woorden zijn opgebouwd uit losse klanken (fonemen). In combinatie met letterkennis geeft het inzicht in de structuur van woorden. 
";
G;K-;1.1.4;K-1.1.4;1.2.GL2.1;L1.;Lezen;Vlot en vloeiend lezen;Klanken en letters;De leerlingen kunnen verschillen en gelijkenissen tussen letters onderling en tussen geschreven en gedrukte letters herkennen.;;;
G;K-;1.1.4;K-1.1.4;1.2.GL2.2;L1.;Lezen;Vlot en vloeiend lezen;Klanken en letters;De leerlingen kunnen verschillen en gelijkenissen tussen letters onderling en tussen geschreven en gedrukte letters herkennen.;De leerlingen vergelijken een handgeschreven a met een gedrukte a en met een gedrukte A. Ze bespreken welke delen hetzelfde zijn (zoals de basisvorm) en welke verschillen (zoals de vorm van het boogje), en ontdekken zo dat letters er anders kunnen uitzien maar toch dezelfde klank en betekenis hebben.;;
G;4-;1.1.2;4-1.1.2;1.2.GL1.3;L1.;Lezen;Vlot en vloeiend lezen;Klanken en letters;De leerlingen kunnen alle letters (korte klinkers, lange klinkers, tweetekenklinkers, medeklinkers) en lettercombinaties geautomatiseerd lezen.;;;
G;4-;1.1.2;4-1.1.2;1.2.GL1.4;L1.;Lezen;Vlot en vloeiend lezen;Woorden lezen;De leerlingen kunnen eenlettergrepige woorden decoderen van volgende woordtypes: mk-, km-, mkm-, mmkm, mkmm, mmkmm en medeklinkerclusters vooraan en/of achteraan met meer dan twee medeklinkers.;is, mee, deur, stap, hoest, spits, spruit, kerst, herfst;"Decoderen is het omzetten van de schriftelijke code (letters en lettercombinaties) naar de auditieve code (klanken). 
";
G;4-;1.1.2;4-1.1.2;1.2.GL1.5;L1.;Lezen;Vlot en vloeiend lezen;Woorden lezen;De leerlingen kunnen een- en tweelettergrepige woorden die eindigen op -a, -u, -o decoderen.;bijna, nu, zo;"Decoderen is het omzetten van de schriftelijke code (letters en lettercombinaties) naar de auditieve code (klanken). 
";
G;4-;1.1.2;4-1.1.2;1.2.GL1.6;L1.;Lezen;Vlot en vloeiend lezen;Woorden lezen;De leerlingen kunnen eenlettergrepige woorden met vooraan sch(r)- decoderen.;schoen, schrift;"Decoderen is het omzetten van de schriftelijke code (letters en lettercombinaties) naar de auditieve code (klanken). 
";
G;4-;1.1.2;4-1.1.2;1.2.GL1.7;L1.;Lezen;Vlot en vloeiend lezen;Woorden lezen;De leerlingen kunnen eenlettergrepige woorden met achteraan -ch(t), -d, -b, -ng, -nk, doffe -e decoderen.;lach, pracht, rood, web, kring, bank, me;"Decoderen is het omzetten van de schriftelijke code (letters en lettercombinaties) naar de auditieve code (klanken). 
";
G;4-;1.1.2;4-1.1.2;1.2.GL1.8;L1.;Lezen;Vlot en vloeiend lezen;Woorden lezen;De leerlingen kunnen eenlettergrepige woorden met -aai, -ooi, -oei, -eeuw, -ieuw, -uw decoderen.;maait, kooi, groeit, spreeuw, nieuw, ruw;"Decoderen is het omzetten van de schriftelijke code (letters en lettercombinaties) naar de auditieve code (klanken). 
";
G;4-;1.1.1;4-1.1.1;1.2.GL1.9;L1.;Lezen;Vlot en vloeiend lezen;Woorden lezen;De leerlingen kunnen tweelettergrepige verkleinwoorden met -je, -tje, -pje decoderen met behulp van inzicht in de morfologische opbouw.;vraagje, schaartje, bloempje;"Decoderen is het omzetten van de schriftelijke code (letters en lettercombinaties) naar de auditieve code (klanken). 
Morfologische opbouw verwijst naar het inzicht dat woorden zijn samengesteld uit kleinere betekenisvolle eenheden (morfemen), zoals voor- en achtervoegsels en de stam. 
";
G;4-;1.1.1;4-1.1.1;1.2.GL1.10;L1.;Lezen;Vlot en vloeiend lezen;Woorden lezen;De leerlingen kunnen tweelettergrepige woorden met doffe -e decoderen met behulp van inzicht in de morfologische opbouw.;rare, vreemde;"Decoderen is het omzetten van de schriftelijke code (letters en lettercombinaties) naar de auditieve code (klanken). 
Morfologische opbouw verwijst naar het inzicht dat woorden zijn samengesteld uit kleinere betekenisvolle eenheden (morfemen), zoals voor- en achtervoegsels en de stam. 
";
G;4-;1.1.1;4-1.1.1;1.2.GL1.11;L1.;Lezen;Vlot en vloeiend lezen;Woorden lezen;De leerlingen kunnen tweelettergrepige woorden met achteraan -en, -er, -el decoderen met behulp van inzicht in de morfologische opbouw.;mensen, danser, wandel;"Decoderen is het omzetten van de schriftelijke code (letters en lettercombinaties) naar de auditieve code (klanken). 
Morfologische opbouw verwijst naar het inzicht dat woorden zijn samengesteld uit kleinere betekenisvolle eenheden (morfemen), zoals voor- en achtervoegsels en de stam. 
";
G;4-;1.1.1;4-1.1.1;1.2.GL1.12;L1.;Lezen;Vlot en vloeiend lezen;Woorden lezen;De leerlingen kunnen tweelettergrepige woorden met vooraan be-, ge-, ver-, on-, ont- decoderen met behulp van inzicht in de morfologische opbouw.;begin, gelijk, verhaal, onweer, ontbijt;"Decoderen is het omzetten van de schriftelijke code (letters en lettercombinaties) naar de auditieve code (klanken). 
Morfologische opbouw verwijst naar het inzicht dat woorden zijn samengesteld uit kleinere betekenisvolle eenheden (morfemen), zoals voor- en achtervoegsels en de stam. 
";
G;4-;1.1.2;4-1.1.2;1.2.GL1.13;L1.;Lezen;Vlot en vloeiend lezen;Woorden lezen;De leerlingen kunnen tweelettergrepige woorden met verdubbeling zonder medeklinkercluster decoderen.;wassen, lekker, Anna;"Decoderen is het omzetten van de schriftelijke code (letters en lettercombinaties) naar de auditieve code (klanken). 
";
G;4-;1.1.2;4-1.1.2;1.2.GL1.14;L1.;Lezen;Vlot en vloeiend lezen;Woorden lezen;De leerlingen kunnen tweelettergrepige woorden met verenkeling zonder medeklinkercluster decoderen.;duren, kerel;"Decoderen is het omzetten van de schriftelijke code (letters en lettercombinaties) naar de auditieve code (klanken). 
";
G;4-;1.1.1;4-1.1.1;1.2.GL1.15;L1.;Lezen;Vlot en vloeiend lezen;Woorden lezen;De leerlingen kunnen eenvoudige en frequent gebruikte samengestelde woorden decoderen met behulp van inzicht in de morfologische opbouw.;leesboek, weerman;"Decoderen is het omzetten van de schriftelijke code (letters en lettercombinaties) naar de auditieve code (klanken). 
Morfologische opbouw verwijst naar het inzicht dat woorden zijn samengesteld uit kleinere betekenisvolle eenheden (morfemen), zoals voor- en achtervoegsels en de stam. 
";
G;4-;1.1.1;4-1.1.1;1.2.GL1.16;L1.;Lezen;Vlot en vloeiend lezen;Woorden lezen;De leerlingen kunnen woorden met de aangeleerde woordtypen hardop lezen met behulp van inzicht in de structuur van woorden: klankgroepen, voorvoegsel- en achtervoegsel, samenstellingen.;;;
G;4-;1.1.2;4-1.1.2;1.2.GL1.17;L1.;Lezen;Vlot en vloeiend lezen;Woorden lezen;De leerlingen kunnen woorden met de aangeleerde woordtypen accuraat en vervolgens direct, dus geautomatiseerd, hardop lezen (vlot lezen).;;Accuraat lezen is correct lezen zonder woorden of letters te verwisselen, te verwarren, te vervangen, om te keren, weg te laten, over te slaan, in een andere volgorde te lezen of toe te voegen. Woorden vlot lezen of geautomatiseerd lezen is woorden correct en direct lezen zonder te haperen, ze te herhalen of te pauzeren.;
G;4-;1.1.2;4-1.1.2;1.2.GL1.18;L1.;Lezen;Vlot en vloeiend lezen;Zinnen en teksten lezen;De leerlingen kunnen zinnen hardop lezen met geautomatiseerde woordherkenning (vlot lezen).;;Vlot lezen of geautomatiseerd lezen van zinnen is accuraat en in een gepast tempo lezen.;
G;4-;1.1.3;4-1.1.3;1.2.GL1.19;L1.;Lezen;Vlot en vloeiend lezen;Zinnen en teksten lezen;De leerlingen kunnen bij het hardop lezen van een zin rekening houden met punt, uitroepteken en vraagteken.;;;
G;4-;1.1.3;4-1.1.3;1.2.GL1.20;L1.;Lezen;Vlot en vloeiend lezen;Zinnen en teksten lezen;De leerlingen kunnen een voor hen bestemde voorbereide tekst met aangeleerde woordtypen accuraat hardop lezen.;;;
G;4-;1.1.4;4-1.1.4;1.2.GL1.21;L1.;Lezen;Vlot en vloeiend lezen;Zinnen en teksten lezen;De leerlingen kunnen teksten en boeken 10 minuten met volgehouden aandacht en doorzettingsvermogen hardop lezen.;;;
G;K-;1.1.1;K-1.1.1;1.2.GL2.3;L2.;Lezen;Vlot en vloeiend lezen;Rijmen en klankgroepen;De leerlingen kunnen woorden in klankgroepen verdelen in functie van leren lezen en leren schrijven.;;;
G;K-;1.1.3;K-1.1.3;1.2.GL2.4;L2.;Lezen;Vlot en vloeiend lezen;Klanken en letters;De leerlingen kunnen variaties aan klanken in mk-, km- en mkm-woorden onderscheiden (fonemisch bewustzijn).;Een mk-woord is een woord dat bestaat uit een medeklinker en een klinker: mee. Een km-woord is een woord dat bestaat uit een klinker en een medeklinker: op. Een mkm-woord is een woord dat bestaat uit een medeklinker, een klinker en een medeklinker: deur.;"Fonemisch bewustzijn is het inzicht dat gesproken woorden zijn opgebouwd uit losse klanken (fonemen). In combinatie met letterkennis geeft het inzicht in de structuur van woorden. 
";
